,rat_id,subject_id,generation,genes,fitness_score
102,5ee98adc-57ea-4331-8e95-f72029875ca4,subject4,8,"['MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000376', 'MP:0000376', 'MP:0002638', 'MP:0000091', 'MP:0000091']",0
103,7a8ed75c-5ea0-48a2-a719-7af6ddf006d5,subject4,8,"['MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0002638']",0
104,fca7c183-8d0b-419f-8ca0-1687af788093,subject4,8,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0000091', 'MP:0000091']",-2
105,3aad6b27-5b24-4198-875e-8844eac4296a,subject4,9,"['MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000376', 'MP:0000091', 'MP:0000376', 'MP:0000376', 'MP:0002638']",0
106,737d0aeb-0cca-44fd-98ab-c92a2f4d92f3,subject4,9,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",0
107,baf1ad58-4e6c-4d5e-93b4-6e3aae9a7e78,subject4,9,"['MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000376', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",0
108,e0a7a4b5-c4ec-4c87-940c-279d169d7687,subject5,1,"['MP:0000923', 'MP:0001191', 'MP:0000097', 'MP:0000923', 'MP:0000085', 'MP:0000085', 'MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000097']",-3
109,f8e8376c-fce4-49ec-b08e-9b605d07b4cf,subject5,1,"['MP:0000085', 'MP:0000097', 'MP:0000376', 'MP:0000097', 'MP:0002276', 'MP:0000097', 'MP:0000085', 'MP:0000085', 'MP:0002638', 'MP:0000097']",-2
110,71a44205-ecca-49ed-9ade-be48874aa652,subject5,1,"['MP:0000085', 'MP:0002276', 'MP:0000085', 'MP:0002638', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000085', 'MP:0000097', 'MP:0000091']",-1
111,26db4c0e-90df-4526-befb-2d091fd6e5e3,subject5,2,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000085', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097']",-2
112,b316bd3c-c7c6-41b9-add7-356e87b23794,subject5,2,"['MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097']",-1
113,6f086a69-7362-4822-91cd-567994205ec2,subject5,2,"['MP:0001191', 'MP:0000085', 'MP:0000923', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0002638', 'MP:0000097', 'MP:0000097', 'MP:0000085']",-1
114,1da673ce-1279-4778-b07d-d688f405c1c8,subject5,3,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",-1
115,c094e9a3-4c98-41b3-a606-dc7f3454aebe,subject5,3,"['MP:0000085', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000085', 'MP:0000085', 'MP:0000097', 'MP:0000097', 'MP:0000097']",0
116,8213f302-2a9d-4105-8162-f35d7ea4b31a,subject5,3,"['MP:0000085', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0001191', 'MP:0000097', 'MP:0000097']",-1
117,7807dd9c-ad37-4738-829d-005f5e7934b7,subject5,4,"['MP:0000097', 'MP:0000923', 'MP:0000085', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097']",-3
118,a4cfa751-3ca7-4fd4-b805-8482f90a7415,subject5,4,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000097']",-2
119,75b6feda-11dc-413a-87d0-61fd2ba45538,subject5,4,"['MP:0000923', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000097']",-5
120,5b3db571-6d1d-4145-8c4d-bc4e19d97429,subject5,5,"['MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097']",-4
121,75446757-b7b1-4b23-a8f8-7ec8a49962b3,subject5,5,"['MP:0000097', 'MP:0000085', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000097']",-4
122,82eadc7a-4a09-4be7-9ee6-a78f188cefb4,subject5,5,"['MP:0000923', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",-5
123,0c74b7df-79cd-4027-8f09-5570d5b025e5,subject5,6,"['MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000923', 'MP:0000097']",-4
124,a1f0e388-bb2b-4031-a86c-dc7e5d2a5503,subject5,6,"['MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923']",-4
125,73b89aa2-91e2-4456-87e1-0a945905a110,subject5,6,"['MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097']",-3
126,e03a43b4-494d-458f-ab9c-69697b8b1c70,subject5,7,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000923', 'MP:0000097']",-3
127,1dadcf5b-cec5-40ef-b1f5-477c9d232a09,subject5,7,"['MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",-1
128,875e0116-d2ad-43df-b5d6-8752dbf0a0d1,subject5,7,"['MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000923', 'MP:0000097']",-8
129,b4f3c365-9890-4853-8356-37259daceb5b,subject5,8,"['MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000923']",-4
130,a966b121-9ddb-45c3-9786-56c25f1d601f,subject5,8,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000097']",-3
131,99aa2c08-8cd0-490f-bfa0-75c85e30c949,subject5,8,"['MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0000097']",-5
132,7e510c0d-9430-4ae4-80a8-fb0ae4b03b00,subject5,9,"['MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000097']",-4
133,60e75094-3406-46be-acc3-8f84e921d7d1,subject5,9,"['MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000923']",-6
134,8e51b100-6ef5-40db-9e18-a5a355b0460a,subject5,9,"['MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097']",-2
135,2c7a4501-984e-49eb-bc44-b04115cc2bf5,subject6,1,"['MP:0000091', 'MP:0000088', 'MP:0000085', 'MP:0000088', 'MP:0001191', 'MP:0000097', 'MP:0000923', 'MP:0000088', 'MP:0000085', 'MP:0000085']",0
136,921dd07b-c1cf-4c09-ac58-b54b7c642201,subject6,1,"['MP:0000085', 'MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000923', 'MP:0001191', 'MP:0000091', 'MP:0000088', 'MP:0002276', 'MP:0000085']",-2
137,d37724a1-8c0e-4a79-93a6-b3f19739deba,subject6,1,"['MP:0000097', 'MP:0000088', 'MP:0000088', 'MP:0000091', 'MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000088', 'MP:0000085']",0
138,4766a687-10b7-41ab-89fd-404dca35e895,subject6,2,"['MP:0000085', 'MP:0000085', 'MP:0000085', 'MP:0001191', 'MP:0002276', 'MP:0000085', 'MP:0000085', 'MP:0000085', 'MP:0000085', 'MP:0000091']",-1
139,440ac3f8-757e-418c-8f4e-df44b136046f,subject6,2,"['MP:0002276', 'MP:0000085', 'MP:0002276', 'MP:0000085', 'MP:0001191', 'MP:0000088', 'MP:0000097', 'MP:0000085', 'MP:0000085', 'MP:0000085']",-3
140,7ec99d6c-6458-466d-bcf1-31ceb762d6f8,subject6,2,"['MP:0000097', 'MP:0000091', 'MP:0000088', 'MP:0000091', 'MP:0000085', 'MP:0000091', 'MP:0000085', 'MP:0000085', 'MP:0000091', 'MP:0002276']",-2
141,e38ba34f-ba81-4646-8ae3-dd1c15b71306,subject6,3,"['MP:0000085', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0000088', 'MP:0000085', 'MP:0000088', 'MP:0000088']",0
142,88001af3-3131-4552-8299-8270d0343ed6,subject6,3,"['MP:0000091', 'MP:0000091', 'MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0000097', 'MP:0000085']",0
143,eda244b9-d52a-42e5-859c-ab50c1f78dae,subject6,3,"['MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000088']",0
144,84512dfd-7659-478c-b342-1d9d450d4c0a,subject6,4,"['MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000085', 'MP:0000088', 'MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000085']",0
145,1e0ae58f-b697-45bd-aef7-7d962fa6e363,subject6,4,"['MP:0000085', 'MP:0000088', 'MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0000088', 'MP:0000088']",0
146,41dc9f28-2b40-44e5-90d6-ccd353bb08eb,subject6,4,"['MP:0000085', 'MP:0000097', 'MP:0000085', 'MP:0000088', 'MP:0000088', 'MP:0000088', 'MP:0000088', 'MP:0000085', 'MP:0000088', 'MP:0000097']",0
147,6eaf370c-ecd6-4de4-9dec-3c59369e9a69,subject6,5,"['MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000088', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0000088', 'MP:0000088', 'MP:0000088']",0
148,aaf8dae4-4130-44f9-9fff-ac2efebc5540,subject6,5,"['MP:0000085', 'MP:0000085', 'MP:0000097', 'MP:0000085', 'MP:0000097', 'MP:0000088', 'MP:0000097', 'MP:0000091', 'MP:0000088', 'MP:0000088']",0
149,9f4a180f-f37e-4efe-970c-02d9b60f6871,subject6,5,"['MP:0000091', 'MP:0000085', 'MP:0000091', 'MP:0000088', 'MP:0000091', 'MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000088', 'MP:0000088']",0
150,12bd02e0-786f-47f7-b557-daacb3328bce,subject6,6,"['MP:0000085', 'MP:0000088', 'MP:0000088', 'MP:0000097', 'MP:0000097', 'MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000088', 'MP:0000085']",0
151,e3e4cee4-07f6-4cb9-80d0-5fc3064434ee,subject6,6,"['MP:0000085', 'MP:0000088', 'MP:0000088', 'MP:0000085', 'MP:0000091', 'MP:0000088', 'MP:0000097', 'MP:0000085', 'MP:0000085', 'MP:0000085']",0
152,301a6801-eae2-42d1-b675-3897e789c973,subject6,6,"['MP:0000088', 'MP:0000097', 'MP:0000085', 'MP:0000088', 'MP:0000088', 'MP:0000088', 'MP:0000085', 'MP:0000097', 'MP:0000085', 'MP:0000091']",0
153,a204b748-347f-4a5b-a4f2-894b63a6a42b,subject6,7,"['MP:0000088', 'MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000097', 'MP:0000088', 'MP:0000088', 'MP:0000085', 'MP:0000088']",0
154,2ca7f7aa-d699-4dd5-b035-a5cc3ed51292,subject6,7,"['MP:0000085', 'MP:0000097', 'MP:0000085', 'MP:0000091', 'MP:0000097', 'MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000088', 'MP:0000088']",0
155,f64eb00a-f017-486d-a1fd-59325f68a469,subject6,7,"['MP:0000088', 'MP:0000088', 'MP:0000088', 'MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000085', 'MP:0000091', 'MP:0000085', 'MP:0000097']",0
156,a6482c35-5419-47e8-ba5d-1043b49e6039,subject6,8,"['MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000091', 'MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000097']",0
157,19b5ca07-5604-4b65-831f-b648760c1e91,subject6,8,"['MP:0000097', 'MP:0000085', 'MP:0000097', 'MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000085']",0
158,77ff9102-0605-4e50-b9a5-85feebc87e04,subject6,8,"['MP:0000085', 'MP:0000085', 'MP:0000085', 'MP:0000088', 'MP:0000097', 'MP:0000085', 'MP:0000085', 'MP:0000085', 'MP:0000085', 'MP:0000085']",0
159,27000950-5889-4711-a06d-89c6774af02f,subject6,9,"['MP:0000097', 'MP:0000088', 'MP:0000091', 'MP:0000085', 'MP:0000085', 'MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000085', 'MP:0000091']",0
160,c627663e-5f58-4fa9-89c2-7bacc8a8a400,subject6,9,"['MP:0000085', 'MP:0000085', 'MP:0000088', 'MP:0000085', 'MP:0000088', 'MP:0000088', 'MP:0000085', 'MP:0000088', 'MP:0000088', 'MP:0000088']",0
161,d0454515-72bf-4ab6-8024-55bc66ef0580,subject6,9,"['MP:0000085', 'MP:0000085', 'MP:0000085', 'MP:0000085', 'MP:0000085', 'MP:0000088', 'MP:0000091', 'MP:0000088', 'MP:0000088', 'MP:0000085']",0
162,cb139d92-5312-4b78-80e1-32a6fc95bffd,subject7,1,"['MP:0000021', 'MP:0000091', 'MP:0000021', 'MP:0000376', 'MP:0000091', 'MP:0000091', 'MP:0000021', 'MP:0000091', 'MP:0002638', 'MP:0000097']",0
163,c933e4d9-85d5-47b5-9e8c-a0b8be500042,subject7,1,"['MP:0002276', 'MP:0000097', 'MP:0002276', 'MP:0002276', 'MP:0000091', 'MP:0000091', 'MP:0000021', 'MP:0000376', 'MP:0000021', 'MP:0000376']",-6
164,295516cd-34b9-49f5-b6cd-602af127c46a,subject7,1,"['MP:0000021', 'MP:0000091', 'MP:0000091', 'MP:0000021', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0000091']",0
165,687b3425-13fc-4e7a-943d-d88b6c81785e,subject7,2,"['MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0002638', 'MP:0000021', 'MP:0000091', 'MP:0000091']",0
166,861a7b17-1d23-4aa6-9a0a-7ed3472f0f69,subject7,2,"['MP:0000091', 'MP:0000091', 'MP:0002638', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0000021', 'MP:0000091', 'MP:0000091', 'MP:0000091']",0
167,8aa5005f-4a7b-4e64-b8a2-290747ab00a0,subject7,2,"['MP:0000021', 'MP:0000091', 'MP:0000021', 'MP:0002276', 'MP:0000097', 'MP:0002276', 'MP:0002276', 'MP:0002276', 'MP:0000091', 'MP:0000376']",-8
168,f943852c-ddac-44b6-a1d1-70863907053e,subject7,3,"['MP:0000021', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000376', 'MP:0000091', 'MP:0000097', 'MP:0000021', 'MP:0000091']",0
169,49dd2772-b6f1-4ec2-9d8f-7ce6212c161c,subject7,3,"['MP:0000097', 'MP:0002276', 'MP:0000091', 'MP:0002276', 'MP:0002276', 'MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0002638']",-6
170,c1f6c546-cb17-4ff4-b7ee-44e90caa51fa,subject7,3,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0002276', 'MP:0000091', 'MP:0000097', 'MP:0002276']",-6
171,d024d286-6eb6-492f-bc14-2f7f3df0a309,subject7,4,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0000091', 'MP:0000097', 'MP:0002276', 'MP:0000097']",-4
172,791c5102-5a10-472d-8d05-6ed276a33898,subject7,4,"['MP:0000091', 'MP:0000021', 'MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0000097', 'MP:0000097', 'MP:0002276']",-4
173,753c46ce-fbb9-422d-803f-8c00e27efc2f,subject7,4,"['MP:0000097', 'MP:0000091', 'MP:0000376', 'MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0002276', 'MP:0000091', 'MP:0000091', 'MP:0000091']",-4
174,c8f68c41-7435-4f87-b226-c75c5cce94a9,subject7,5,"['MP:0002276', 'MP:0000097', 'MP:0000097', 'MP:0002276', 'MP:0000021', 'MP:0000091', 'MP:0002276', 'MP:0000097', 'MP:0002276', 'MP:0000091']",-8
175,f109a400-67e1-40c7-8b87-d15f0e0b3020,subject7,5,"['MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0002276']",-2
176,b35dbef1-8a57-4490-b62c-da3adca3586b,subject7,5,"['MP:0000021', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0000097', 'MP:0002276', 'MP:0002276', 'MP:0000091']",-4
177,f1fb6f0a-dae1-4f03-a7b7-fa16b1b59464,subject7,6,"['MP:0000091', 'MP:0002276', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0000097']",-2
178,9c688d12-9b71-41f8-bc9c-4c734b251019,subject7,6,"['MP:0000097', 'MP:0002276', 'MP:0002276', 'MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0000091']",-6
179,34d28fc5-60b2-49a4-80df-46bef5152ac1,subject7,6,"['MP:0000097', 'MP:0002276', 'MP:0000091', 'MP:0000097', 'MP:0000097', 'MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0000091']",-2
180,89571930-338a-4e0f-b0a1-4647adc2d613,subject7,7,"['MP:0000097', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0002276', 'MP:0000097', 'MP:0000091', 'MP:0002276']",-4
181,86186e7b-1493-4c57-a353-2bf55b806224,subject7,7,"['MP:0002276', 'MP:0002276', 'MP:0000097', 'MP:0000091', 'MP:0002276', 'MP:0002276', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0002276']",-10
182,a84c99ff-a486-48ab-9f91-abac7c3059da,subject7,7,"['MP:0000097', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0000097']",-2
183,0432f606-fece-43fc-b781-e787f0cb2a9c,subject7,8,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0000091']",-2
184,02be7abc-3169-4d09-b9a3-fee8d606095a,subject7,8,"['MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0002276', 'MP:0002276', 'MP:0002276', 'MP:0002276', 'MP:0002276', 'MP:0000091', 'MP:0002276']",-14
185,d6a3cfad-61d2-425e-bcac-062af3edec49,subject7,8,"['MP:0002276', 'MP:0000097', 'MP:0002276', 'MP:0002276', 'MP:0000091', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000091', 'MP:0000097']",-6
186,2c9cea05-41b2-42c2-b7a9-86317277b39b,subject7,9,"['MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0002276', 'MP:0002276', 'MP:0002276', 'MP:0002276', 'MP:0002276']",-10
187,6842f0c8-054f-4c43-be1f-c05610f73f9d,subject7,9,"['MP:0000091', 'MP:0002276', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091', 'MP:0000091']",-2
188,0c0d68b1-5673-4c91-837b-8f3301c24f1c,subject7,9,"['MP:0000091', 'MP:0002276', 'MP:0000097', 'MP:0002276', 'MP:0002276', 'MP:0002276', 'MP:0000097', 'MP:0000091', 'MP:0000097', 'MP:0000097']",-8
189,06f2a0dd-f470-4673-8fdc-be3a99305f11,subject8,1,"['MP:0000021', 'MP:0000091', 'MP:0000097', 'MP:0000091', 'MP:0000021', 'MP:0002276', 'MP:0000021', 'MP:0000021', 'MP:0000097', 'MP:0002638']",-2
190,d34c7272-0352-425a-a76c-d915c7a5ee7c,subject8,1,"['MP:0000923', 'MP:0000021', 'MP:0000097', 'MP:0000097', 'MP:0002638', 'MP:0000376', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000021']",0
191,f3645ba6-e817-4c0c-baa1-56ec6bf22f83,subject8,1,"['MP:0000097', 'MP:0001191', 'MP:0000021', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000021', 'MP:0000923', 'MP:0001191']",1
192,3af397e4-f7c0-4a31-a7fa-2c111dcb6d99,subject8,2,"['MP:0000097', 'MP:0001191', 'MP:0000376', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000021', 'MP:0000097', 'MP:0000097', 'MP:0000097']",3
193,2688339e-a27a-4ee1-b9bb-1a28b73c4134,subject8,2,"['MP:0000097', 'MP:0001191', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000021', 'MP:0001191', 'MP:0000097', 'MP:0000021']",1
194,7cc69056-0259-44e3-b2aa-cfb17cd22e2b,subject8,2,"['MP:0000923', 'MP:0000097', 'MP:0002638', 'MP:0000097', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000923']",-2
195,a76ccca8-1bc3-4635-bfc8-2e582911bdda,subject8,3,"['MP:0000021', 'MP:0000097', 'MP:0000376', 'MP:0000097', 'MP:0000376', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097']",2
196,054aa6cb-0e6d-48a3-94a8-44efef8572ab,subject8,3,"['MP:0000097', 'MP:0001191', 'MP:0000923', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097']",1
197,0eafe2da-e8bb-43ac-b052-19810a234474,subject8,3,"['MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000923', 'MP:0000097', 'MP:0000923', 'MP:0000097', 'MP:0000097']",0
198,e5eb9a8e-486f-42fe-bc15-2f6dd611be80,subject8,4,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0001191']",3
199,368dc91f-a9d2-47ec-86de-7bae3a854c9a,subject8,4,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000376', 'MP:0001191', 'MP:0000097']",2
200,b99e3330-4df5-4b48-b525-01f67e811edf,subject8,4,"['MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0001191', 'MP:0001191']",2
201,65a768d7-a213-493b-9e37-01f70ac38025,subject8,5,"['MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000923']",5
202,6dddce63-f808-4f0a-ac60-9f75daa9d80e,subject8,5,"['MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000923', 'MP:0001191', 'MP:0000097', 'MP:0001191']",5
203,84c61e16-ca7f-4d24-8d02-79f236b4c22d,subject8,5,"['MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000923', 'MP:0001191', 'MP:0000097']",2
204,d02ad54e-68b3-43e1-b0fa-e0bf84ca31ce,subject8,6,"['MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0000923', 'MP:0000097', 'MP:0001191', 'MP:0000923', 'MP:0000097']",1
205,70152bd6-a6a4-47a0-a435-fb455f86a414,subject8,6,"['MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0001191']",6
206,adf206b2-9b9a-4f97-b8db-d000bdaae0d9,subject8,6,"['MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0001191']",6
207,ed5f3629-d4f0-42ff-9817-1b542147e72c,subject8,7,"['MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000923', 'MP:0000923', 'MP:0000923', 'MP:0001191', 'MP:0000097']",0
208,02502678-4ba3-4a05-8cbd-5f7277783314,subject8,7,"['MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0001191', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097']",6
209,3f45a710-9e4c-4cae-a644-71aa18838654,subject8,7,"['MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0001191', 'MP:0000097', 'MP:0000097', 'MP:0000097', 'MP:0001191', 'MP:0000097']",3
